COX6C,MUC1,AGR2,POLR2B,LTF,NID1,KIAA0196,GFRA1,DYRK1A,SQLE,GFM1,RALB,PLTP,PYGL,KLF9,TFF3,IFIT3,CLCC1,KRT5,KRT17,HOOK2,PSEN2,PGR,CDK5RAP1,KRT14,AGR3,LRP2,EEF1A2,CEACAM6,PIP,BMPR1B,GSTA4,TFF1,FABP4,GABRP,MUC5B,PROM1,CP,ALDOC,ID1,EPSTI1,CD48,SLAMF7,COL17A1,TFAP2B,ADH1B,MUCL1,SCGB1D2,PLIN1,MNDA,TLR1,HOPX,ADIPOQ,CHAD,PIGR,ERN1,SYT13,ADCY4,KRT6B,CHST2,TMEM26,GPD1,LAMP3,ELF5,KCNJ2,KCNMB1,PRKCB,CD84,KRT81,IDO1,MMP1,CEACAM5,HMGCS2,KRT16,DNM3,TNFSF13B,SOX10,HAAO,CST1,SLAMF6,FAIM2,MUC16,CRABP1,KLK5,TIGIT,CLCA2,COL2A1,TAT,OLFM4,TCN1,TTYH1,MUC6,SYNGR3,SOSTDC1,KLK6,NPTX2,CLEC3A,AQP5,CD1C,LBP,KCNJ3,SYN2,KIF1A,CD1E,CRISP3,SCGB3A1,KLK11,KRT6A,CYTL1,CYP26A1,FABP7,GRIA2,SERPINA6,PDE1C,CIDEA,PVALB,MSLN,CST9,S100A7,NRTN,CYP4F8,FCRL3,FLG,ROPN1,CA9,CHRM3,TPO,WIF1,VSTM2A,ACADL,KCNC2,HRNR,NOTUM,CXCL5,LDHC,FCRL2,TNFSF14,FBXO39,CHST4,FCRL1,SNAP91,FAM132A,INA,label
14.2311,12.7213,11.8621,11.2595,8.8592,12.0775,11.6465,14.2867,10.6572,11.1,11.1537,10.4491,9.6068,10.6405,9.4771,9.5941,12.5443,9.7207,10.4612,9.535,9.2085,9.3456,13.1088,9.6554,10.1771,10.6213,9.532,9.5229,11.7386,9.4049,5.8057,9.1554,7.9972,10.1142,9.2153,5.2688,7.3378,11.5548,7.3433,7.5123,9.616,8.4091,8.7153,10.3107,10.4246,9.7608,8.4922,13.3376,9.7634,8.3039,8.3636,8.2666,10.8838,7.4342,8.192,8.7312,9.5831,7.5123,7.7027,7.0271,7.5196,9.0587,8.5242,7.2611,6.9782,7.6679,7.3814,8.3744,4.9734,6.9276,5.5135,9.4337,9.2952,5.4539,6.9276,7.5581,7.9086,5.3697,10.0165,6.7139,7.0098,6.196,5.5041,6.9386,7.2106,5.7651,3.811,5.6627,4.8853,4.2714,4.3829,4.9734,2.4997,5.7896,6.1014,3.8734,15.5453,3.7787,5.1851,5.8911,4.6199,4.6199,1.3515,4.6909,7.4367,2.7195,1.6657,1.5171,3.642,5.4124,5.1477,4.2944,1.6657,6.2849,5.2096,1.5171,1.8003,0.6966,0.6966,2.4182,0.9494,5.7651,3.1117,2.5767,2.8313,2.2401,4.046,8.2651,0,3.322,6.6573,3.0247,2.3319,1.8003,0,2.4182,2.8495,2.4182,2.0369,2.4182,1.9235,1.5171,0.9494,2
11.9885,12.6652,13.705,11.4142,16.1684,11.0375,10.7243,14.7836,11.4514,10.0578,10.8731,10.6118,9.7049,13.0484,9.9244,11.9734,10.8392,10.0562,8.7616,9.1584,9.4843,9.7113,10.6644,9.5945,9.0741,11.6369,7.6673,12.0742,14.0652,13.7048,8.2247,7.1158,12.288,9.1154,7.6346,12.4404,7.1305,6.8418,5.6904,7.4474,7.7324,7.4661,7.0461,7.1276,3.5964,10.0247,6.9695,8.9165,8.754,7.582,7.2432,6.933,9.8802,8.1787,6.9923,8.0281,11.6498,6.4972,7.7228,6.1084,5.2013,9.084,6.2767,6.4603,5.8974,5.5832,6.7734,6.8394,5.8766,5.3108,8.4794,9.6135,9.2829,5.1233,5.8123,5.7753,5.0875,5.0508,9.1012,6.0904,9.4174,9.7717,4.8233,5.6744,6.2977,4.7181,8.6237,1.2765,4.5704,6.9229,3.4159,3.7568,6.7469,4.9214,5.181,4.0323,15.584,5.0754,4.9078,4.007,12.0213,3.9284,9.8811,4.8233,2.742,4.852,8.0468,2.6793,4.5704,6.6844,0,8.5545,9.5305,2.5451,5.7976,5.5573,3.6947,4.4059,0.8903,2.9686,4.852,2.8021,4.1491,1.2765,0.9274,2.6137,2.8021,0.3612,4.2373,2.1421,9.669,1.7119,1.5809,0.8903,0.3612,0.8903,2.742,0.8903,0.6498,0.3612,0.3612,1.2765,1.2765,2
11.2845,11.92,11.1932,11.3659,15.2591,10.1485,10.5568,9.9831,11.5682,9.1185,10.9125,10.4866,9.7281,9.4362,11.2826,10.2901,9.4801,10.0575,13.8525,12.5826,9.9353,8.1149,11.5448,9.1239,13.2076,9.224,12.8698,3.4723,6.3221,13.3051,10.6815,9.2531,10.535,10.002,13.7037,10.9702,12.6822,10.839,9.0377,7.0114,6.9434,7.607,7.2241,12.6196,8.9726,11.0378,10.2583,14.2223,8.6531,7.5418,9.229,6.6553,7.9164,9.4418,14.7503,9.1422,4.7464,8.7598,8.2293,8.2193,9.1246,7.6136,6.6468,12.5157,8.2135,8.4958,6.9573,6.8938,6.6122,4.9121,0.3752,3.2198,10.4023,7.7231,7.2384,5.3294,11.8813,6.6806,0,6.295,6.2675,9.3807,7.8787,10.6311,4.4652,5.1235,6.2563,11.7377,7.521,7.7729,8.4039,9.2276,2.8555,10.353,8.7508,2.5968,4.854,9.003,4.1643,2.9693,3.7837,7.1775,2.2813,3.4332,3.7837,9.6113,10.3359,1.6226,5.5466,6.5265,8.0726,5.6269,9.822,8.5483,4.3648,0.6727,4.5591,4.5035,1.6226,4.0654,3.6872,1.7554,4.9071,8.4463,0.6727,6.295,5.7751,8.2135,0,3.5837,6.3167,4.4652,2.6659,7.9358,4.6642,2.5968,2.4477,1.9892,3.4723,2.5968,2.0933,1.4762,0,1
11.1676,13.8961,11.9908,12.429,11.7054,9.7027,10.4383,13.3536,10.6708,9.7501,11.5486,10.6524,9.2405,9.3733,9.9505,7.8996,9.4722,10.3808,13.4438,11.7659,8.9147,9.7488,10.8296,9.6244,10.2492,10.8681,10.9417,5.3266,7.5718,6.2093,7.9963,8.6527,4.536,8.69,9.3552,4.9055,9.0763,9.6198,8.3918,7.023,7.4373,7.8605,8.2492,8.8278,12.5246,7.6223,12.3087,6.7327,6.9147,7.4025,7.2786,7.8081,6.6213,5.9266,13.6794,8.7096,7.7361,5.0271,10.6487,6.0132,5.5637,5.431,8.0587,6.5303,5.9531,5.4559,6.3623,6.6913,4.9055,7.5342,8.2258,8.763,6.5185,9.9548,4.8502,5.2715,6.753,3.7049,7.0763,5.6947,2.0036,4.8689,4.0045,5.4183,6.5006,7.4775,2.0036,2.2517,6.1722,5.4056,2.5586,0.8094,5.1236,5.1995,5.1391,3.2138,0.8094,3.154,5.5165,7.8674,2.2517,3.4306,1.8615,5.9176,12.6893,4.812,6.5362,12.0075,4.1944,7.2821,5.7361,1.3248,10.975,2.732,2.9584,2.8115,2.2517,3.6627,3.3794,3.0266,0,2.6479,2.0036,2.5586,8.8104,1.8615,1.3248,3.5743,0,1.7038,2.5586,1.5267,2.133,2.4634,0.8094,1.7038,0.8094,0.4608,0.8094,2.3614,0,2.0036,2.4634,3
14.5976,13.1147,9.1879,11.8159,4.672,11.6089,12.0583,13.4611,9.9715,12.0101,11.0784,10.371,10.4153,10.4584,10.2258,10.7454,10.1756,9.7392,9.4444,9.757,9.0141,9.3295,11.3868,9.0012,8.7085,11.0302,7.1995,7.0959,6.3702,9.3252,10.8988,7.8251,9.7787,1.5558,5.4806,7.2692,11.499,12.9274,7.5487,7.0035,8.757,7.7844,8.1398,8.6072,10.2199,0.5705,6.0547,11.8523,3.7142,7.9449,8.3677,7.2325,1.1457,6.7047,2.4874,7.9869,5.7448,5.6504,7.7986,5.968,7.2138,1.6702,6.3229,0.5705,7.0882,6.1806,6.7113,8.7953,5.2051,5.7642,8.021,5.7118,7.9938,5.2146,5.725,7.3888,4.0461,4.9,8.3887,5.8934,4.9908,0.5705,4.3158,5.4,6.9704,4.0248,3.5144,2.7698,0.5705,0.5705,3.1309,0.5705,5.8875,4.7905,4.4499,6.3617,0.5705,1.5558,3.8171,5.0866,6.2234,2.9616,0.7887,4.4815,5.7706,1.2957,0.7887,5.107,2.7175,6.6254,5.107,4.3675,5.297,2.2869,0,2.8689,2.2869,1.5558,0.7887,2.3568,4.3158,2.9616,4.6617,0.5705,2.263,1.6702,2.3568,0,2.5261,0,0,2.054,2.2869,0.3132,0.5705,1.7761,2.607,0.5705,0.5705,1.2957,1.1457,1.1457,1.4316,3
11.7668,13.9913,13.0942,11.5602,7.7898,10.5839,11.3008,15.2804,10.6163,10.3325,11.1206,9.6653,9.6638,8.7047,9.3145,8.3646,10.9474,10.1748,7.478,7.4681,10.2609,8.9169,13.0922,9.5536,6.186,11.11,4.3267,13.1231,9.1501,12.6065,13.1837,6.8249,3.4779,8.3944,5.681,3.1223,4.5679,14.6079,5.1325,6.186,8.2385,7.0134,7.058,5.9973,3.2509,8.4903,2.0859,3.188,8.1109,7.2548,7.5391,7.0927,8.989,7.6856,6.2178,8.2051,1.7799,5.0107,4.173,5.2136,7.9844,7.6335,4.5679,2.8248,5.3774,4.9551,5.7908,7.6884,3.8055,3.8869,4.2051,9.681,2.5529,3.8467,5.4595,6.1779,3.5295,4.4657,7.39,4.8974,3.1223,10.4926,1.1486,2.6493,5.2448,1.7799,3.8055,1.1486,1.941,2.0859,3.2509,2.5529,7.4813,6.2256,1.1486,3.3111,0,0.4913,2.2176,3.2509,7.0224,0.8571,1.1486,2.9812,3.0535,0.8571,0,1.3911,2.0859,3.5295,0.4913,13.8903,14.1626,1.5986,3.4779,0.4913,1.3911,9.7842,0,3.2509,1.941,2.7397,3.2521,0.4913,0.4913,1.3911,0.8571,0,3.4936,1.7799,2.2176,0.4913,1.1486,0.4913,2.5529,1.7799,2.3382,1.7799,0.4913,1.5986,0.8571,2.2176,0.4913,2
13.9015,10.8159,15.4656,11.0158,8.2866,10.099,11.2439,13.3302,10.2626,11.9076,9.7052,10.2012,10.1612,10.3011,8.7493,13.9071,10.6111,9.1774,0,3.825,8.5173,10.3488,11.8062,9.5278,1.7821,12.9661,4.458,6.6015,8.6772,7.3179,11.8763,8.1692,14.3228,8.1271,2.8762,11.8632,3.9668,0.5733,9.9049,8.1271,7.6014,9.1118,8.5135,4.458,0,7.0838,8.1271,9.4117,6.6723,7.7881,6.2869,6.9535,6.5272,7.5868,1.9735,5.1554,9.1029,6.7198,0.5733,6.2779,6.224,5.5352,7.1044,7.0889,5.7201,5.58,7.1694,5.4083,4.8726,7.7461,10.7883,7.6721,5.6091,1.5614,5.3748,6.3912,0.5733,8.1042,10.9209,7.4566,5.9763,10.7919,3.2163,0,7.0628,2.777,4.5807,3.3603,3.1385,0,4.2518,4.551,5.8355,1.9735,0,4.7472,6.7397,0.5733,3.7745,4.2518,4.988,1.3008,0,4.4897,4.943,3.0562,3.4272,0,2.1424,3.7745,0.5733,9.0347,6.686,0.9824,3.2163,1.3008,3.0562,7.3135,9.9404,3.6677,9.6441,4.9199,0,0.9824,4.0885,1.3008,0.9824,0,10.6388,2.8762,6.8104,1.3008,1.3008,0,2.777,4.5207,0.9824,2.969,0.5733,3.0562,0.5733,1.7821,0.9824,3
12.3252,14.0612,14.3917,11.5186,16.1163,10.7828,10.7946,9.7059,10.8838,10.118,10.6188,10.6842,9.693,8.7076,9.7386,15.9234,10.3397,9.5433,12.2234,11.3149,9.4011,9.8232,9.7715,8.7983,11.5295,11.5563,9.4665,6.1967,14.2309,14.4281,6.87,7.7329,14.4965,8.7131,10.6435,6.7252,9.7556,9.3753,7.2885,8.2313,8.5811,9.6391,10.3468,11.3403,13.118,8.8657,10.1749,15.2849,7.4108,8.7003,9.0794,8.4223,7.7508,11.8445,9.1714,6.8568,11.326,6.8435,8.7021,7.7037,6.5466,6.6354,8.7827,7.1603,7.0371,7.6436,8.6891,8.3035,8.1308,9.3229,8.9174,10.8045,14.1902,6.0069,6.446,7.922,8.7149,5.8692,8.7295,8.2641,8.6591,7.6702,5.5632,7.4153,7.6474,9.8999,5.2966,7.0371,6.0306,5.7024,5.4092,8.6206,6.8766,5.9949,5.5304,4.4776,4.8141,1.0454,6.3267,3.7264,3.9906,4.8141,2.7765,6.666,6.383,3.4735,4.6404,4.407,5.064,4.8677,7.4898,5.257,1.0454,6.2682,3.1667,3.8379,2.8844,3.2497,5.2769,3.8906,0,5.6575,2.4342,3.541,1.0454,2.6599,3.2497,8.0491,1.6452,2.0676,6.3267,4.038,0,1.6452,0.6154,4.7585,4.084,3.2497,1.8718,4.5775,1.8718,0.6154,1.6452,2
10.5003,10.616,9.1458,11.0386,15.2662,12.5877,10.4861,11.864,10.8985,7.7018,10.4942,10.5932,11.5908,12.129,12.2782,8.0462,10.0097,9.8798,13.6103,13.1908,10.4939,8.4701,9.3452,8.6304,13.325,7.8099,10.5023,4.39,6.6181,11.276,6.5169,9.0886,5.2161,15.1068,11.8623,6.8673,10.3829,9.3843,11.7796,8.6241,7.2702,6.8956,7.6171,12.1892,8.9316,16.4626,13.233,9.9173,15.3297,7.2038,8.1468,5.5189,16.3494,6.9371,12.1958,7.9105,3.4761,9.545,10.496,7.6129,6.1751,14.817,6.1966,9.5721,8.3714,8.787,7.0166,5.9953,8.6335,6.878,1.1094,2.417,9.6511,8.3318,7.6549,5.4914,10.3385,7.7374,0,5.0113,5.2273,8.0159,7.0294,8.623,3.7795,9.0347,5.8364,9.2295,7.7987,9.503,6.8565,7.0828,2.417,8.8123,7.1431,3.8679,1.1094,4.6111,6.1909,5.6327,3.7174,8.3639,3.5132,4.6615,3.6525,5.1234,6.0148,5.1588,5.9953,5.4442,7.3129,5.2273,7.3129,7.7217,11.3266,1.291,2.7629,4.1288,1.4522,3.6525,2.1611,1.729,5.7998,5.8143,0,4.3496,6.6926,6.9371,0,8.8856,5.345,4.3496,0,3.4381,1.8498,2.0646,2.4931,2.5654,2.417,1.5972,1.8498,1.4522,0.9016,1
14.6043,12.412,10.8711,10.7766,11.576,10.8448,9.9098,8.6316,10.1568,9.7169,10.2964,9.8737,9.6791,6.9279,9.4742,11.769,9.6821,9.8029,2.022,3.4416,10.1378,9.4201,5.7384,8.6341,2.022,8.6658,14.4509,14.6477,10.428,10.2593,12.2423,8.8789,5.5832,1.0147,1.6045,2.2454,2.6094,0,12.0325,6.775,6.5101,4.8183,4.6911,2.7619,10.3897,1.8958,1.0147,0.4224,2.8325,5.8188,5.5311,10.8218,1.4334,9.9256,11.9563,7.0551,9.8857,6.1304,0,6.7387,4.4202,2.6876,4.998,0,7.4328,4.3971,3.7641,4.5928,3.4861,4.0864,7.1549,5.0873,0.4224,0,3.9018,4.2501,0,4.3008,5.466,2.8998,6.7432,0,9.1167,1.2392,1.0147,0.4224,6.0877,6.6535,0,2.6094,3.3957,14.0938,7.0101,0,0,7.3808,13.6259,0.4224,0.4224,1.7575,10.7769,1.0147,0,1.0147,0,2.138,0,0.4224,3.6118,3.4416,0,11.4358,0,2.4389,0,5.0728,1.7575,5.9437,0,0,1.8958,0,4.895,0,9.5557,1.8958,1.0147,0,0,0,9.756,3.6899,1.2392,0.7487,0.4224,0,0.7487,1.2392,0,0,9.4562,2.2454,0.4224,2
12.4725,13.863,13.0501,11.2195,6.8682,11.2968,10.5236,11.6006,10.3317,11.4394,10.0512,10.7426,11.3627,11.0674,9.3352,12.5087,10.2684,10.153,4.725,3.4131,8.9729,9.4537,10.1173,9.564,1.8609,10.4897,9.7192,4.247,12.7032,8.8657,4.9668,8.5432,13.996,10.3029,1.6752,10.7902,2.5425,7.7699,7.0319,8.1158,8.8258,8.9372,11.3877,3.0035,10.3776,9.4328,12.7771,10.044,8.6256,8.6384,7.8566,7.4813,9.9733,10.3458,8.8383,7.5904,0,6.5276,0.9088,8.1317,5.1707,7.5334,7.5128,2.307,5.9228,5.5964,8.3988,7.7751,6.3214,8.4914,12.5317,13.6292,8.2508,1.8609,4.6001,7.0075,0.5248,6.0808,11.0538,8.8872,5.7454,3.4131,0.9088,0.9088,7.737,3.0035,1.2118,3.5272,0.9088,2.1731,2.9224,2.5425,5.5566,6.4355,1.2118,3.2228,7.5639,2.1731,4.0317,7.6578,9.4546,2.1731,1.462,3.4713,7.0842,0.9088,7.6609,2.9224,3.0035,2.8364,2.0254,0.9088,0,1.6752,4.4047,1.462,0.9088,5.4448,0.9088,2.5425,0.5248,3.9107,2.9472,0,1.5117,2.4296,2.9224,0,0,1.8609,0.5248,2.1731,0.9088,0.9088,0,5.3077,4.1434,1.6752,1.2118,3.9925,0.9088,0.9088,0.9088,3
12.8083,11.392,14.7334,11.1302,14.1069,10.602,10.2428,11.958,10.3864,9.8428,10.049,10.8649,10.342,11.0637,9.7244,12.5195,10.3841,9.8244,12.3072,12.5823,10.0119,9.1811,12.6246,8.8167,13.3747,11.67,13.5275,11.4724,7.3307,10.049,12.3176,8.748,15.3919,6.3334,11.4901,7.881,8.8886,12.3988,8.841,8.5935,8.3604,7.9437,6.9698,9.5955,9.9014,3.8353,4.2603,8.8487,4.9065,9.7868,8.3465,7.9821,0.4322,9.7931,4.5671,7.1331,10.1514,6.701,11.891,7.6892,9.8791,2.9975,6.4417,7.0056,7.3678,7.485,6.564,7.0289,9.9708,5.8212,7.6166,4.5882,4.9882,8.2153,5.0804,7.0404,8.1333,6.2095,6.5097,5.2086,10.4283,4.2338,11.7359,9.3412,4.7087,6.4184,3.97,13.3732,5.0804,10.5586,6.6163,13.6078,3.6866,7.8767,6.8173,6.4359,12.4465,10.4996,5.7292,3.2828,0.7643,3.9042,4.1792,5.1949,3.1753,10.463,4.2864,7.6395,5.2621,6.4761,5.5363,7.1077,6.0889,2.72,0,0.7643,11.1688,2.0509,5.949,2.3762,0.4322,0.7643,4.4923,4.5671,5.6059,3.1753,1.4576,0,0,0,0.7643,2.8654,2.1677,5.3263,0.7643,0,1.2614,1.2614,3.6866,0,1.0341,3.7253,0,2
14.4493,15.356,13.823,10.6771,16.4217,11.1553,10.0756,14.1602,10.851,10.11,9.777,10.2638,9.5043,10.2312,10.5898,12.2129,9.52,9.9738,9.5412,9.7794,9.8134,9.7311,8.1589,9.1198,9.8924,12.8837,11.8548,10.8373,9.6109,9.3207,13.7176,8.4846,12.2742,10.0083,8.285,13.7834,5.8965,5.0213,6.4195,8.9318,6.9448,7.4414,6.5024,8.069,12.1463,8.7106,4.4091,16.159,8.8862,7.2284,5.9311,8.2235,8.9167,10.7346,10.5402,5.2432,10.2849,8.1073,6.8843,6.8755,8.9411,8.4991,5.3997,4.9713,6.0927,6.6343,5.6694,5.7098,7.2559,5.5182,6.1229,11.3149,8.4432,3.8815,6.5916,5.5408,4.9713,6.5252,10.5148,5.6487,7.9089,4.4091,4.4574,4.5041,4.6772,3.1625,3.041,1.6641,5.6694,7.9601,2.9084,3.041,6.2241,4.4574,2.9084,6.1816,12.2502,4.14,5.7296,4.0165,5.1871,2.2064,8.36,4.9032,4.3074,1.6641,0.785,3.1625,4.9376,3.3785,0,2.9084,5.5408,2.5997,5.5849,11.7381,3.041,5.6694,8.7619,3.1625,7.1716,2.5997,1.7316,1.2905,2.9084,2.9084,3.8815,0.785,3.3593,3.041,0.785,3.3785,2.2064,1.2905,0,3.3785,1.2905,3.8089,0.785,1.2905,2.7622,1.2905,1.2905,2
10.3967,15.0675,13.3465,10.6308,11.6637,10.2729,10.2138,10.7184,10.5961,8.6756,9.526,9.843,9.6416,8.7332,9.6068,13.8771,8.7355,9.6828,12.7959,12.2671,10.8534,9.5353,12.0909,8.992,13.1526,11.4663,10.7947,9.7181,12.2476,12.9902,12.4517,7.8777,16.1998,11.5039,10.1419,11.678,8.8871,7.5104,8.6093,8.732,5.5511,6.3255,8.2391,11.8489,11.8947,11.9566,9.8531,10.2804,11.8154,5.9022,6.6669,7.6255,10.87,10.8422,10.4172,8.0942,4.69,9.1173,7.6205,6.7783,8.1141,11.3293,4.918,7.0279,7.1743,8.6292,4.7997,4.5294,8.2047,3.9332,0,6.6813,13.4562,6.7694,6.211,4.0562,10.3399,7.6205,2.438,5.2626,4.8852,9.8457,5.869,9.1888,3.7987,3.6504,5.3129,9.6049,7.9168,6.9268,6.2883,9.2689,2.6085,7.1083,7.3103,3.2476,3.996,6.9705,4.0264,1.6038,5.5406,6.4927,3.5701,2.5257,3.0837,9.8557,9.7891,1.7567,5.3005,6.7003,4.0854,1.895,5.4083,6.509,8.9968,0,5.0273,7.426,0,4.114,5.0571,1.6038,4.3874,4.69,0,3.5282,5.8939,4.2997,0,5.3967,10.2804,1.0141,0.4221,3.3947,2.438,1.895,2.438,2.6085,1.7567,0.4221,2.5257,3.2476,0,2
10.5833,12.0292,9.1065,10.8066,18.7067,10.4166,9.9816,5.4587,10.2555,9.4033,10.1841,11.0491,12.548,10.5625,9.6637,0,12.6916,9.4894,14.0634,14.2429,9.4911,8.5051,4.0437,9.2136,11.6434,0,7.8635,5.8448,9.6103,9.8549,2.8067,9.2881,0,0.9996,13.3157,7.614,7.7407,7.2144,5.8322,8.5786,9.6521,9.3223,9.6971,3.3213,0,0.9996,4.8322,0,4.1692,9.4033,8.8448,8.4023,0,3.2473,13.2798,6.9181,0,6.0546,14.2637,7.515,6.0217,4.3569,11.0122,9.3905,9.9062,6.6858,8.1516,8.2038,4.4587,11.8886,10.2142,9.4901,0,13.5881,4.4256,8.149,0.9996,5.7135,0.9996,8.1363,3.5229,9.9593,5.1891,12.5005,8.2567,10.1273,1.3215,1.8068,8.6735,2.9994,3.9993,2.3214,5.5992,6.8448,13.3366,9.2341,0,0,3.5229,14.86,0,1.5845,5.0654,3.9535,7.511,0.9996,6.9359,14.4823,3.1693,3.1693,2.6998,0.5847,0,6.0217,0,1.9995,3.1693,0,15.5324,5.0654,4.5229,5.2847,7.5552,4.3212,9.2931,7.5842,0,2.5844,0,2.8067,0,3.9535,2.3214,9.6814,1.3215,2.9063,4.4587,2.8067,4.7272,0,0.5847,0,5.988,4
14.0742,10.8291,13.9949,10.8273,12.485,10.8563,9.2832,12.4959,10.9506,8.9473,10.3319,10.3619,9.7241,10.2581,9.3042,11.171,13.3042,9.7349,9.0168,9.396,9.8785,10.1582,13.8715,9.2876,9.0231,12.9369,9.2682,13.0841,8.8601,11.9866,14.4817,5.9872,7.2274,5.2452,5.2596,6.7848,2.826,12.8737,7.6419,6.3321,9.3411,7.948,7.5393,8.3408,9.9131,4.7892,7.9939,5.5449,5.6249,8.7724,8.7724,6.3856,5.6902,4.4044,6.4871,7.5095,12.8196,6.0875,7.8726,6.2187,6.781,5.636,8.5055,1.5378,5.4093,5.8027,5.636,7.8055,7.0564,9.8931,7.2274,6.9042,1.7155,5.8511,5.4475,7.117,4.3516,4.5046,3.2289,5.06,5.87,9.0565,0.8167,6.0713,6.0794,4.1804,5.1401,3.2863,0.8167,7.4416,0.8167,2.1461,3.6347,3.3415,4.5522,3.9511,16.029,1.335,3.0415,2.0164,11.0714,3.2863,2.0164,1.7155,4.0204,1.099,5.3158,4.4044,1.335,5.5449,0.4654,11.0707,4.5286,2.5727,1.335,1.335,1.335,5.06,5.9521,0.4654,5.5797,1.5378,2.3751,0.8167,0.5874,1.099,2.2651,0,5.8356,0.4654,2.5727,1.335,1.5378,0.4654,1.8738,1.099,2.4773,1.5378,1.5378,1.099,0,0.8167,1.5378,2
14.7602,14.6974,12.3859,11.2933,16.9712,11.6494,10.9496,14.9024,11.3366,9.4267,10.5445,10.4324,8.6505,10.8203,9.5732,13.1561,11.5823,10.1959,7.8662,7.2603,9.5747,9.5521,13.2156,9.2526,7.7726,12.5779,13.0857,8.9985,9.7462,14.6204,14.3237,8.191,13.2446,3.7933,6.954,9.0414,5.4242,6.0653,4.7403,7.3033,8.0747,7.1259,6.7587,7.2086,10.8168,2.8429,12.4634,13.7206,5.8351,7.719,8.2187,6.3763,2.7903,10.9456,7.8422,7.345,12.1491,6.5994,5.9173,5.8155,7.006,2.7903,5.8673,3.1241,7.1678,6.3217,5.4242,6.3941,4.3613,4.8081,3.7387,11.9671,10.3306,2.7356,6.2307,5.9656,4.5474,4.9708,11.749,4.1051,7.5589,10.0831,1.0208,4.2487,3.993,5.24,1.8371,8.5959,5.5081,5.4834,3.166,5.2595,2.2807,3.4299,1.9374,6.9689,1.1931,2.8429,2.9429,7.201,10.2524,3.2068,5.6772,4.2487,1.0208,1.0208,4.6545,1.4859,2.8429,4.9826,1.9374,13.0624,9.1739,3.7107,0.5989,1.0208,0.3303,5.2788,1.8371,1.1931,5.8609,1.0208,3.1992,0.8253,0,3.7107,2.3552,0,0.5989,0.3303,1.0208,1.7293,1.4859,0.5989,2.7356,0.8253,1.1931,1.7293,0.5989,0,1.8371,1.1931,0,2
11.2802,9.6898,7.6687,11.1884,13.868,10.684,10.7968,7.5183,10.9658,10.8213,9.9402,10.7504,10.213,9.083,8.4434,1.3503,10.923,9.8415,12.7791,12.1754,9.4898,9.362,3.2117,9.362,12.3872,0,7.456,3.2117,5.2745,1.3503,3.7438,9.9387,0,1.0237,13.0532,9.5782,12.0911,6.1444,8.5164,7.4813,10.4392,9.2733,11.4392,3.9981,5.4208,1.3503,6.2655,1.6164,4.1317,8.8017,8.3799,7.2706,2.0353,3.29,5.5377,6.2162,6.8014,6.0462,10.629,8.886,5.3311,4.5685,10.3795,11.8627,7.0123,5.1954,8.5526,7.7882,8.4218,9.8916,10.9631,3.628,1.3503,9.7807,4.8782,7.5781,1.6164,6.1858,9.7263,8.7576,4.8782,7.8049,11.9869,11.648,8.4646,6.341,1.6164,1.841,6.1548,2.2065,1.841,4.2539,5.133,7.0855,11.4582,4.4022,1.3503,4.6889,6.4387,9.6062,0,5.2355,7.1234,6.3862,3.628,2.4979,4.0885,7.7297,2.3596,1.6164,9.6607,0,0,3.7984,0.6007,1.6164,10.5611,0,9.0912,4.6889,1.0237,6.7118,1.0237,5.7465,9.3888,3.5665,0.6007,0,0,0,0.6007,0.6007,5.2156,6.6975,4.044,5.6005,3.7984,2.9476,6.481,3.6871,1.6164,1.0237,1.0237,4
14.0487,14.9856,13.5474,10.3864,12.7735,10.1148,9.426,13.0204,10.0414,9.4378,9.8196,10.3396,10.188,9.3943,9.5666,14.9672,9.3544,9.2975,11.4209,12.7627,11.0958,9.9945,11.5516,9.7991,12.9951,11.8163,9.2012,11.2746,6.2246,9.4213,7.8608,7.7371,14.8127,10.0673,8.221,10.2968,9.9651,6.066,8.4484,9.1451,7.696,9.3142,8.6339,10.0823,10.3287,9.7453,9.0494,12.6166,7.9334,7.7771,6.8152,8.3656,7.8701,9.9383,7.8039,3.7797,9.8839,8.2479,8.1333,7.272,8.8406,8.0192,6.7464,5.5335,5.0535,6.7464,7.5509,4.3021,8.8854,6.9741,2.8058,4.6421,9.4213,6.8248,6.7004,5.964,7.727,7.233,2.2465,7.1518,6.9611,2.7264,4.9525,7.5276,7.1631,2.8811,6.9611,3.0859,7.9466,2.9526,5.4119,10.0698,5.3863,5.1782,6.8343,3.3734,0,3.5682,6.4515,1.9987,6.2174,6.1198,3.7797,6.6847,4.4821,8.2372,7.5879,3.5682,4.7465,8.7514,3.9291,2.458,5.2509,2.8811,6.7959,1.9987,3.8185,9.5107,0.4589,5.347,5.2077,5.1782,1.5224,3.4246,2.8402,1.3208,3.3203,3.6988,6.2264,1.0865,3.2078,2.1279,5.9021,1.0865,5.5567,4.5061,1.8567,3.0208,1.5224,2.8058,2.1279,4.2744,0.4589,2
